time,mem_usage_ram,mem_usage_swap,net_fifo_n3_receive,net_fifo_n3_transmit,net_packets_eth0_received,net_packets_eth0_sent,net_packets_eth0_multicast,io_read,io_write,pgfaults_pgfault,pgfaults_swap,mem_anon,mem_kernel_stack,mem_slab,mem_sock,mem_anon_thp,mem_file,net_events_n3_frames,net_events_n3_collisions,net_events_n3_carrier,net_drops_n3_inbound,net_drops_n3_outbound,net_packets_n3_received,net_packets_n3_sent,net_packets_n3_multicast,mem_usage_limit_available,mem_usage_limit_used,cpu_user,cpu_system,net_n3_received,net_n3_sent,mem_utilization_utilization,cpu_limit_used,net_errors_n3_inbound,net_errors_n3_outbound
2025-07-25 22:50:43,176.5352,0,0,0,0.9998617,-0.9998617,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,662.721,-0.9998594,0,335.4648,176.5352,0.0117893,0.0160421,2842.746,-1.1358414,34,0.0272,0,0
2025-07-25 22:50:44,176.5352,0,0,0,1.000105,-1.000105,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,914.2092,-1.0000989,0,335.4648,176.5352,0.0174403,0.0113268,4830.74,-1.1361104,34,0.0297,0,0
2025-07-25 22:50:45,176.5352,0,0,0,0.9999363,-0.9999363,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,1530.5296,-0.9999375,0,335.4648,176.5352,0.0211831,0.013822,10378.285,-1.1359298,34,0.0382,0,0
2025-07-25 22:50:46,176.5352,0,0,0,0.9999683,-0.9999683,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,1394.9283,-0.9999696,0,335.4648,176.5352,0.0194186,0.0126666,9734.313,-1.1359661,34,0.0284,0,0
2025-07-25 22:50:47,176.5352,0,0,0,1.0000394,-1.0000394,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,1170.2216,-1.0000411,0,335.4648,176.5352,0.0194971,0.01269,7596.084,-1.1360467,34,0.0345,0,0
2025-07-25 22:50:48,176.5352,0,0,0,0.9996357,-0.9996357,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,1143.1502,-0.9996353,0,335.4648,176.5352,0.0196409,0.0127816,7843.804,-1.1355857,34,0.0312,0,0
2025-07-25 22:50:49,176.5352,0,0,0,1.0001855,-1.0001855,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,1062.4446,-1.0001868,0,335.4648,176.5352,0.0188786,0.012286,7959.126,-1.1362122,34,0.0312,0,0
2025-07-25 22:50:50,176.5352,0,0,0,1.00028,-1.00028,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,1445.786,-1.0002803,0,335.4648,176.5352,0.0196956,0.0128512,11278.393,-1.1363177,34,0.0334,0,0
2025-07-25 22:50:51,176.5352,0,0,0,0.9998554,-0.9998554,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2254.338,-0.9998544,0,335.4648,176.5352,0.0242753,0.0158336,16274.574,-1.1358358,34,0.0441,0,0
2025-07-25 22:50:52,176.5352,0,0,0,0.9995485,-0.9995485,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2769.118,-0.9995116,0,335.4648,176.5352,0.0224286,0.0146143,20542.05,-1.1354659,34,0.0327,0,0
2025-07-25 22:50:53,176.5352,0,0,0,1.0000813,-1.0000813,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,3289.617,-1.0000957,0,335.4648,176.5352,0.0189276,0.0123392,25577.41,-1.1360998,34,0.0304,0,0
2025-07-25 22:50:54,176.5352,0,0,0,1.0001446,-1.0001446,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2987.559,-1.000155,0,335.4648,176.5352,0.017655,0.0115033,22001.5,-1.1361673,34,0.0284,0,0
2025-07-25 22:50:55,176.5352,0,0,0,1.0000163,-1.0000163,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2608.797,-1.0000208,0,335.4648,176.5352,0.0181923,0.0118201,20285.43,-1.1360236,34,0.031,0,0
2025-07-25 22:50:56,176.5352,0,0,0,0.9999707,-0.9999707,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2164.128,-0.9999746,0,335.4648,176.5352,0.0184297,0.0120154,17273.31,-1.1359704,34,0.0301,0,0
2025-07-25 22:50:57,176.5352,0,0,0,0.9994791,-0.9994791,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2999.134,-0.9994632,0,335.4648,176.5352,0.0217055,0.0141133,26345.3,-1.1353967,34,0.0394,0,0
2025-07-25 22:50:58,176.5352,0,0,0,0.9999413,-0.9999413,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2898.104,-0.9999409,0,335.4648,176.5352,0.0222115,0.0144987,24630.26,-1.1359308,34,0.0351,0,0
2025-07-25 22:50:59,176.5352,0,0,0,0.9997997,-0.9997997,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2527.862,-0.9997877,0,335.4648,176.5352,0.0178341,0.0116563,20676.51,-1.1357631,34,0.0261,0,0
2025-07-25 22:51:00,176.5352,0,0,0,1.0002231,-1.0002231,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,3283.676,-1.0002312,0,335.4648,176.5352,0.0154252,0.0100502,25468.73,-1.1362606,34,0.0251,0,0
2025-07-25 22:51:01,176.5352,0,0,0,0.9998378,-0.9998378,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2891.642,-0.9998317,0,335.4648,176.5352,0.015884,0.0103353,23388.07,-1.1358124,34,0.0269,0,0
2025-07-25 22:51:02,176.5352,0,0,0,0.999881,-0.999881,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2203.217,-0.9998596,0,335.4648,176.5352,0.0236742,0.0040364,18551.16,-1.1358419,34,0.0282,0,0
2025-07-25 22:51:03,176.5352,0,0,0,1.0000665,-1.0000665,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2109.166,-1.0000825,0,335.4648,176.5352,0.0277104,0.0,17404.07,-1.1360906,34,0.0274,0,0
2025-07-25 22:51:04,176.5352,0,0,0,1.0000663,-1.0000663,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,1678.015,-1.0000738,0,335.4648,176.5352,0.0104223,0.0168002,14091.524,-1.1360866,34,0.0271,0,0
2025-07-25 22:51:05,176.5352,0,0,0,0.9999378,-0.9999378,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2260.062,-0.9999179,0,335.4648,176.5352,0.0,0.0303214,19781.18,-1.1359071,34,0.0323,0,0
2025-07-25 22:51:06,176.5352,0,0,0,1.000448,-1.000448,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2443.1,-1.0004732,0,335.4648,176.5352,0.0,0.0383649,20192.08,-1.1365299,34,0.042,0,0
2025-07-25 22:51:07,176.5352,0,0,0,0.3213257,-0.3213257,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,2127.08,-0.3214068,0,335.4648,176.5352,0.0,0.0411263,16503.083,-0.365091,34,0.0405,0,0
2025-07-25 22:51:08,176.5352,0,0,0,0.0,0.0,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,1863.431,0.0,0,335.4648,176.5352,0.0,0.0303017,13280.002,0.0,34,0.0241,0,0
2025-07-25 22:51:09,176.5352,0,0,0,0.0,0.0,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,1272.7865,0.0,0,335.4648,176.5352,0.003991,0.0194372,9129.307,0.0,34,0.023,0,0
2025-07-25 22:51:10,176.5352,0,0,0,0.0,0.0,0,0,0,0,0,67.63281,0.1875,8.600204,0.0039062,0,351.6953,0,0,0,0,0,1576.4889,0.0,0,335.4648,176.5352,0.0108878,0.011797,12610.344,0.0,34,0.0225,0,0
