time,mem_usage_ram,mem_usage_swap,net_fifo_n3_receive,net_fifo_n3_transmit,net_packets_eth0_received,net_packets_eth0_sent,net_packets_eth0_multicast,io_read,io_write,pgfaults_pgfault,pgfaults_swap,mem_anon,mem_kernel_stack,mem_slab,mem_sock,mem_anon_thp,mem_file,net_events_n3_frames,net_events_n3_collisions,net_events_n3_carrier,net_drops_n3_inbound,net_drops_n3_outbound,net_packets_n3_received,net_packets_n3_sent,net_packets_n3_multicast,mem_usage_limit_available,mem_usage_limit_used,cpu_user,cpu_system,net_n3_received,net_n3_sent,mem_utilization_utilization,cpu_limit_used,net_errors_n3_inbound,net_errors_n3_outbound
2025-07-25 22:33:29,176.5469,0,0,0,0.6783606,-0.6783606,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,0.6782771,-0.6782771,0,335.4531,176.5469,0.0,0.0298085,0.7705508,-0.7705508,34,0.0339,0,0
2025-07-25 22:33:30,176.5469,0,0,0,1.0003617,-1.0003617,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1.0003701,-1.0003701,0,335.4531,176.5469,0.0,0.0330941,1.1364193,-1.1364193,34,0.0326,0,0
2025-07-25 22:33:31,176.5469,0,0,0,1.0001694,-1.0001694,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1.0001769,-1.0001769,0,335.4531,176.5469,0.0,0.0300387,1.1361994,-1.1361994,34,0.0285,0,0
2025-07-25 22:33:32,176.5469,0,0,0,0.9999892,-0.9999892,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,0.9999926,-0.9999926,0,335.4531,176.5469,0.0,0.0293633,1.1359889,-1.1359889,34,0.0299,0,0
2025-07-25 22:33:33,176.5469,0,0,0,0.9998319,-0.9998319,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,24.75253,-0.9998318,0,335.4531,176.5469,0.0061824,0.019842,95.25922,-1.1358109,34,0.0237,0,0
2025-07-25 22:33:34,176.5469,0,0,0,2.35715,-2.35715,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,190.0281,-2.357011,0,335.4531,176.5469,0.0118402,0.0104306,855.7359,-1.5918964,34,0.0214,0,0
2025-07-25 22:33:35,176.5469,0,0,0,1.6428787,-1.6428787,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,309.1498,-1.6429185,0,335.4531,176.5469,0.0146902,0.0094643,1214.4599,-1.3520258,34,0.0258,0,0
2025-07-25 22:33:36,176.5469,0,0,0,0.9998753,-0.9998753,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,373.0405,-0.9999203,0,335.4531,176.5469,0.0153112,0.0098411,1470.0305,-1.1359121,34,0.0248,0,0
2025-07-25 22:33:37,176.5469,0,0,0,0.9999466,-0.9999466,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,583.6506,-0.999989,0,335.4531,176.5469,0.0152084,0.0098142,2433.169,-1.1359894,34,0.0252,0,0
2025-07-25 22:33:38,176.5469,0,0,0,1.0001368,-1.0001368,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,786.0686,-1.0001409,0,335.4531,176.5469,0.0149905,0.0097144,3956.632,-1.1361566,34,0.0244,0,0
2025-07-25 22:33:39,176.5469,0,0,0,0.999816,-0.999816,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1090.55,-0.9998173,0,335.4531,176.5469,0.0198728,0.0127943,6295.668,-1.1357906,34,0.0376,0,0
2025-07-25 22:33:40,176.5469,0,0,0,1.0001105,-1.0001105,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1572.4819,-1.0001101,0,335.4531,176.5469,0.021853,0.0140849,10961.688,-1.1361244,34,0.0349,0,0
2025-07-25 22:33:41,176.5469,0,0,0,1.0001193,-1.0001193,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1386.548,-1.0001207,0,335.4531,176.5469,0.0172591,0.0111353,9557.968,-1.1361382,34,0.0245,0,0
2025-07-25 22:33:42,176.5469,0,0,0,1.0004938,-1.0004938,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1114.3786,-1.0005046,0,335.4531,176.5469,0.016461,0.0106615,7380.509,-1.1365693,34,0.0287,0,0
2025-07-25 22:33:43,176.5469,0,0,0,0.9998107,-0.9998107,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1126.5859,-0.9998101,0,335.4531,176.5469,0.0065312,0.0212927,8117.539,-1.1357844,34,0.0273,0,0
2025-07-25 22:33:44,176.5469,0,0,0,0.9997433,-0.9997433,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1029.4384,-0.9997224,0,335.4531,176.5469,0.0,0.0256075,7816.891,-1.1356896,34,0.0246,0,0
2025-07-25 22:33:45,176.5469,0,0,0,0.9998387,-0.9998387,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1920.502,-0.9998416,0,335.4531,176.5469,0.0,0.0346559,14314.787,-1.1358203,34,0.0407,0,0
2025-07-25 22:33:46,176.5469,0,0,0,0.9998641,-0.9998641,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,2602.043,-0.9998729,0,335.4531,176.5469,0.0,0.0348754,19232.57,-1.1358534,34,0.0314,0,0
2025-07-25 22:33:47,176.5469,0,0,0,1.0000877,-1.0000877,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,2924.616,-1.0000887,0,335.4531,176.5469,0.0,0.0297059,23169.45,-1.1361008,34,0.0287,0,0
2025-07-25 22:33:48,176.5469,0,0,0,1.0001637,-1.0001637,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,3193.13,-1.0001641,0,335.4531,176.5469,0.0147321,0.0157357,23126.2,-1.1361868,34,0.0315,0,0
2025-07-25 22:33:49,176.5469,0,0,0,1.0000243,-1.0000243,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,2947.658,-1.000024,0,335.4531,176.5469,0.0212334,0.0109624,21855.56,-1.1360272,34,0.0326,0,0
2025-07-25 22:33:50,176.5469,0,0,0,0.99977,-0.99977,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,2497.505,-0.9997541,0,335.4531,176.5469,0.0201658,0.0130441,20200.41,-1.1357283,34,0.0336,0,0
2025-07-25 22:33:51,176.5469,0,0,0,1.0000882,-1.0000882,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,2255.085,-1.0000957,0,335.4531,176.5469,0.0215142,0.0138183,18908.58,-1.1361039,34,0.0364,0,0
2025-07-25 22:33:52,176.5469,0,0,0,1.0000316,-1.0000316,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,3032.619,-1.0000407,0,335.4531,176.5469,0.0271304,0.0175076,26178.91,-1.136043,34,0.0496,0,0
2025-07-25 22:33:53,176.5469,0,0,0,1.0001411,-1.0001411,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,2647.331,-1.0001413,0,335.4531,176.5469,0.0234243,0.0151328,22266.56,-1.1361602,34,0.0319,0,0
2025-07-25 22:33:54,176.5469,0,0,0,0.9999239,-0.9999239,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,3083.035,-0.9999229,0,335.4531,176.5469,0.0168455,0.0108177,25340.5,-1.1359128,34,0.0251,0,0
2025-07-25 22:33:55,176.5469,0,0,0,0.9999736,-0.9999736,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,2988.867,-0.999974,0,335.4531,176.5469,0.0169901,0.010989,23264.47,-1.1359692,34,0.0297,0,0
2025-07-25 22:33:56,176.5469,0,0,0,0.9999682,-0.9999682,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,2823.632,-0.9999692,0,335.4531,176.5469,0.0193115,0.0125119,22773.21,-1.1359658,34,0.0331,0,0
2025-07-25 22:33:57,176.5469,0,0,0,0.9998284,-0.9998284,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1812.826,-0.9998233,0,335.4531,176.5469,0.0218461,0.0140601,15217.795,-1.1358016,34,0.0376,0,0
2025-07-25 22:33:58,176.5469,0,0,0,0.9999458,-0.9999458,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1890.091,-0.99995,0,335.4531,176.5469,0.0215423,0.0138986,15775.591,-1.1359401,34,0.0341,0,0
2025-07-25 22:33:59,176.5469,0,0,0,1.0000491,-1.0000491,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1895.521,-1.0000496,0,335.4531,176.5469,0.0209206,0.013506,16025.922,-1.1360576,34,0.0347,0,0
2025-07-25 22:34:00,176.5469,0,0,0,1.0001774,-1.0001774,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,2629.417,-1.0001747,0,335.4531,176.5469,0.0205938,0.0132835,22805.44,-1.1362,34,0.0334,0,0
2025-07-25 22:34:01,176.5469,0,0,0,1.000061,-1.000061,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,2268.616,-0.3213999,0,335.4531,176.5469,0.0183782,0.0118601,17844.14,-0.365083,34,0.0283,0,0
2025-07-25 22:34:02,176.5469,0,0,0,0.3212696,-0.3212696,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1758.97,0.0,0,335.4531,176.5469,0.0149535,0.0096024,13312.805,0.0,34,0.0223,0,0
2025-07-25 22:34:03,176.5469,0,0,0,0.678603,-0.678603,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1697.359,0.0,0,335.4531,176.5469,0.0137277,0.0088267,12104.05,0.0,34,0.0227,0,0
2025-07-25 22:34:04,176.5469,0,0,0,0.321397,-0.321397,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1680.039,0.0,0,335.4531,176.5469,0.0136757,0.0088379,12764.58,0.0,34,0.0224,0,0
2025-07-25 22:34:05,176.5469,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1374.8855,0.0,0,335.4531,176.5469,0.0142193,0.0091714,11072.161,0.0,34,0.024,0,0
2025-07-25 22:34:06,176.5469,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1577.9336,0.0,0,335.4531,176.5469,0.0144064,0.0093334,11689.566,0.0,34,0.0236,0,0
2025-07-25 22:34:07,176.5469,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1963.348,0.0,0,335.4531,176.5469,0.0139299,0.0089908,15432.502,0.0,34,0.0225,0,0
2025-07-25 22:34:08,176.5469,0,0,0,0.0,0.0,0,0,0,0,0,67.625,0.1875,8.597626,0.0039062,0,351.6914,0,0,0,0,0,1877.881,0.0,0,335.4531,176.5469,0.0124955,0.008039,15922.403,0.0,34,0.0194,0,0
